candidate_id,robust,beats_control_3pct_gate,ending_capital,capital_delta_vs_control,capital_lift_vs_control,cagr,sharpe,maximum_drawdown,worst_fold_return,capital_rotations,market_exposure,cash_days,loss_avoided_by_cash_usd,profit_missed_by_cash_usd,net_cash_edge_usd,cash_intervention_sessions,absolute_entry_threshold,absolute_exit_discount,absolute_exit_threshold,cash_reentry_premium,minimum_risk_safety,minimum_horizon_agreement,reentry_confirmation_sessions,fold_1_return,fold_1_max_drawdown,fold_2_return,fold_2_max_drawdown,fold_3_return,fold_3_max_drawdown,is_control,rank
261,False,False,24520.536442974877,-1293835.7508172353,-0.9814006754623721,0.16043944594613313,0.8692647052352828,-0.19480925190331866,0.15703827039892948,188,0.35615536537195525,978,118555.56164279827,173850.21745934812,-55294.65581654984,978,0.4683,0.141347,0.326953,0.026611,0.165627,0.263406,3,0.15703827039892948,-0.19480925190331866,0.16294865198494324,-0.09373674535963528,0.82230767180531,-0.16309984824211843,False,463
77,False,False,24473.257963439333,-1293883.0292967707,-0.9814365371486191,0.160067954958917,0.773117391142016,-0.23046607781455342,0.07288122217590742,257,0.4206714944042133,880,105546.25715187374,157032.80098157603,-51486.54382970229,880,0.501306,0.061635,0.43967100000000003,0.062422,0.157609,0.355071,2,0.07288122217590742,-0.2281580274056506,0.09166518240466792,-0.08902567393757177,1.0895399776547157,-0.2304660778145533,False,464
379,False,False,24453.718702013688,-1293902.5685581965,-0.9814513580749609,0.15991425023811234,0.7289649610416699,-0.25705857528213716,0.0,86,0.21132323897300856,1198,122041.74719779828,174642.88705400313,-52601.139856204856,1198,0.694883,0.218033,0.47685,0.052837,0.006716,0.155434,2,0.09275588499238019,-0.25705857528213716,0.0,0.0,1.237802517273491,-0.11716718223876921,False,465
368,False,False,24364.527680259605,-1293991.7595799505,-0.981519011275098,0.1592113293206947,0.7704824334429716,-0.25814303742705813,0.061589488073002574,265,0.4292297564186965,867,105462.29211034154,157729.8188137005,-52267.52670335895,867,0.450632,0.229204,0.22142799999999999,0.090568,0.163024,0.251461,2,0.061589488073002574,-0.25814303742705813,0.10707883809117535,-0.1163187289633223,1.0731123461436383,-0.2232367550514458,False,466
802,False,False,24319.737774554313,-1294036.5494856557,-0.9815529853275891,0.1588575269451311,0.9941858460266576,-0.20430810983188186,0.029765497108885874,161,0.24028966425279788,1154,138084.0984644107,195732.23334586094,-57648.13488145024,1154,0.606777,0.203601,0.403176,0.018656,0.272526,0.678362,1,0.029765497108885874,-0.20430810983188186,0.25764453378026775,-0.06250558317460952,0.8778575470205654,-0.110492724270424,False,467
687,False,False,24251.498055466756,-1294104.7892047435,-0.9816047465394458,0.1583174446377198,0.7760614911982884,-0.27052515704764757,-0.08058745541431311,208,0.4028966425279789,907,97205.19435284197,143522.02003224884,-46316.82567940687,907,0.468723,0.242534,0.226189,0.024668,0.144455,0.115537,3,-0.08058745541431311,-0.27052515704764757,0.15608852361269032,-0.09373674535963517,1.2815871164668806,-0.1975808025918434,False,468
546,False,False,24166.865425823875,-1294189.4218343862,-0.9816689421066538,0.15764585714543733,0.6510355959471257,-0.3835045034275074,-0.13952828568964615,121,0.3206056616194865,1032,83523.2217367229,125915.84333016683,-42392.621593443924,1032,0.678612,0.210351,0.468261,0.050636,0.007587,0.595722,2,-0.13952828568964615,-0.3835045034275074,0.0,0.0,1.808560121606439,-0.15733492318488906,False,469
946,False,False,24156.763724816417,-1294199.5235353936,-0.9816766044518825,0.1575655658625923,1.0508434328282406,-0.1657794599193253,0.09722630104487218,135,0.21000658327847269,1200,147331.69962482568,205913.36745181808,-58581.6678269924,1200,0.582115,0.063783,0.518332,0.032964,0.224235,0.202113,2,0.16283102163660135,-0.1657794599193253,0.09722630104487218,-0.06644576575605776,0.8933283286068658,-0.09804259265441007,False,470
553,False,False,24151.290661500054,-1294204.99659871,-0.9816807558814841,0.15752205265217412,0.8001361596148632,-0.2513173604853973,0.039303699398048675,186,0.34298880842659646,998,113656.0846474683,163681.06190283055,-50024.977255362246,998,0.550636,0.234846,0.31579,0.057571,0.162281,0.436697,2,0.039303699398048675,-0.2513173604853973,0.06961051639897353,-0.09266814579792104,1.1725621411259528,-0.16752842263907075,False,471
145,False,False,24070.527610106146,-1294285.759650104,-0.981742016295057,0.1568789935114705,0.7643566309943374,-0.23046607781455364,0.07103564691686448,255,0.4140882159315339,890,106379.83099799152,158175.53594413132,-51795.7049461398,890,0.539669,0.269524,0.27014499999999997,0.012413,0.160261,0.234675,2,0.07103564691686448,-0.22931496398127427,0.08351435536468088,-0.08744499327317612,1.0741827335055487,-0.23046607781455308,False,472
618,False,False,24059.551563889458,-1294296.7356963207,-0.9817503418488718,0.15679146014615286,0.6455805437554122,-0.37146934424397315,-0.04292430228526578,145,0.3403554970375247,1002,96297.46807157184,150343.37690517097,-54045.908833599126,1002,0.661628,0.274579,0.387049,0.089294,0.001154,0.026752,1,0.07893505320471328,-0.37146934424397315,-0.04292430228526578,-0.10444360045575374,1.329946434931359,-0.17423378115713595,False,473
863,False,False,24045.900823719086,-1294310.386436491,-0.9817606962123335,0.15668254975938334,0.8406636296477021,-0.2470470962128104,0.06779015161592228,148,0.293614219881501,1073,124766.30733078973,177426.77068047493,-52660.463349685204,1073,0.624649,0.288488,0.336161,0.021583,0.160785,0.304356,2,0.06779015161592228,-0.2470470962128104,0.16756218002106027,-0.061122763746682574,0.9287463704292918,-0.12912058141230465,False,474
555,False,False,24033.172176581997,-1294323.115083628,-0.9817703511495156,0.15658094968085168,0.7799868858131449,-0.3220825666813901,-0.02810052864013124,115,0.29295589203423306,1074,116042.36182026427,168912.7962509536,-52870.43443068933,1074,0.628619,0.269788,0.35883100000000007,0.017059,0.127845,0.15412,3,-0.02810052864013124,-0.3220825666813901,0.2521771853469601,-0.0337482048827189,0.9748038499599585,-0.15325900097731837,False,475
517,False,False,23928.267581019332,-1294428.0196791908,-0.9818499234142943,0.15574188737567352,0.8917226132347066,-0.19514209474618893,0.09414616593345237,146,0.250164581961817,1139,129175.23513899386,183343.33157442315,-54168.096435429296,1139,0.639275,0.289152,0.350123,0.035174,0.210249,0.126035,1,0.09414616593345237,-0.19514209474618893,0.11780220298799104,-0.0467270920710402,0.9564599072698148,-0.1276925552527879,False,476
391,False,False,23656.088843484176,-1294700.198416726,-0.9820563765105972,0.1535505144329532,0.6771298323136538,-0.3588147827778234,-0.04829147017358337,126,0.3186306780776827,1035,93491.17141415506,138999.6381383187,-45508.466724163634,1035,0.668649,0.118233,0.550416,0.049927,0.043714,0.351957,2,-0.04829147017358337,-0.3588147827778234,0.0,0.0,1.485644302021635,-0.23822138216107502,False,477
314,False,False,23641.474581850398,-1294714.8126783597,-0.9820674617246437,0.1534322578729399,0.9586704265783187,-0.15792821877708385,0.12681155090291463,204,0.2771560236998025,1098,142246.43913995277,202993.58349874077,-60747.144358788006,1098,0.466936,0.07436,0.39257600000000004,0.088049,0.245509,0.619194,2,0.1962618027483769,-0.15418403357284172,0.12681155090291463,-0.06901114330081393,0.7538685285596518,-0.1579282187770834,False,478
987,False,False,23598.95317804272,-1294757.3340821674,-0.982099715072406,0.15308783348492438,1.050277039210737,-0.19315561289798244,0.1419452322970376,99,0.1869651086240948,1235,142865.83809763586,199046.70362754806,-56180.865529912204,1235,0.598261,0.107806,0.49045500000000003,0.059913,0.217112,0.595151,2,0.1419452322970376,-0.19315561289798244,0.158273805294461,-0.028868382214378596,0.784169981806129,-0.08558432478000799,False,479
870,False,False,23571.054986839958,-1294785.2322733703,-0.9821208764166286,0.15286157614013662,0.7996923653448481,-0.2689623587916783,0.06873695342623054,216,0.3574720210664911,976,113188.89208793147,162678.35680200884,-49489.464714077374,976,0.559679,0.161638,0.39804100000000003,0.019562,0.172489,0.69128,2,0.09232019210920983,-0.2320096006528981,0.06873695342623054,-0.10676342132045658,1.0191018791247015,-0.21354265563844155,False,480
819,False,False,23501.68151042824,-1294854.605749782,-0.9821734976064254,0.1522979799143238,0.8470541473336528,-0.2899991923327452,0.007863191049353846,197,0.30283080974325216,1059,139918.40584466327,202186.74483103462,-62268.33898637135,1059,0.581795,0.299446,0.28234899999999996,0.000688,0.19156,0.742959,2,0.4220733454204857,-0.16374821433766829,0.007863191049353846,-0.11032913583207493,0.6397413776567515,-0.20854968446432476,False,481
783,False,False,23492.217791393236,-1294864.069468817,-0.9821806760293802,0.15222098830174224,0.7427597885929715,-0.22086220122556877,0.0317487937614338,233,0.402238314680711,908,107693.79365022846,160116.6861623318,-52422.89251210335,908,0.559882,0.277536,0.282346,0.01986,0.155799,0.55095,2,0.13878228370109413,-0.21921126801462287,0.0317487937614338,-0.10676342132045646,0.9994444673594092,-0.22086220122556943,False,482
725,False,False,23451.946282744404,-1294904.3409774657,-0.9822112227860028,0.15189307190437895,0.7665198763851117,-0.2293149639812745,0.029098540751216984,194,0.3568136932192232,977,110157.29748093366,160819.86010469234,-50662.562623758684,977,0.528681,0.153763,0.374918,0.073923,0.161737,0.15261,2,0.06984691073414018,-0.2293149639812745,0.029098540751216984,-0.09892614988056514,1.1301014667427038,-0.16359827694168105,False,483
727,False,False,23429.38345363344,-1294926.9038065767,-0.9822283371497973,0.1517091455680677,0.8087806368056359,-0.1969923428042435,-0.013572387492173266,83,0.2271231073074391,1174,133651.92418630162,192278.62830749073,-58626.704121189105,1174,0.648914,0.093672,0.555242,0.043951,0.115277,0.439318,3,0.16378216671332302,-0.1969923428042435,-0.013572387492173266,-0.013572387492173266,1.040910413218059,-0.1423194939149569,False,484
657,False,False,23383.38037644766,-1294972.9068837625,-0.9822632314174777,0.15133368224685162,1.0207552991361972,-0.232009600652898,0.004434577674620188,82,0.1586570111915734,1278,145929.29473658124,200245.15811113318,-54315.86337455193,1278,0.676397,0.098088,0.5783090000000001,0.03115,0.164672,0.553445,2,0.15182636843719188,-0.232009600652898,0.004434577674620188,-0.010242474916387967,1.0211503585060502,-0.08907605645724037,False,485
318,False,False,23321.496267238825,-1295034.7909929713,-0.9823101717702539,0.15082762962433027,0.6942365624336272,-0.3220825666813897,-0.10182621655069413,196,0.43120473996050035,864,92464.94696251368,146587.9524737676,-54123.00551125391,864,0.495945,0.264461,0.23148400000000002,0.071939,0.125567,0.415918,3,-0.10182621655069413,-0.3220825666813897,0.514902480858227,-0.11590884309235616,0.71400213816371,-0.2766309225567123,False,486
201,False,False,23217.336857462502,-1295138.9504027476,-0.9823891787964902,0.1499733391889908,0.947100386633333,-0.15792821877708385,0.133965738075275,207,0.2685977616853193,1111,142403.7504683807,203260.26174578906,-60856.51127740837,1111,0.53653,0.171362,0.36516799999999994,0.011017,0.248787,0.27898,2,0.18357881978993906,-0.15418403357284172,0.133965738075275,-0.0690111433008137,0.7298772405714338,-0.15792821877708385,False,487
668,False,False,23201.91965319412,-1295154.367607016,-0.9824008730588208,0.14984661950900469,0.9324862571662805,-0.20783138168248616,0.10846872993470469,215,0.28308097432521395,1089,134398.71359721737,191986.4670455766,-57587.75344835923,1089,0.500144,0.20694,0.293204,0.025846,0.247145,0.037879,2,0.10846872993470469,-0.20783138168248616,0.1799200623862356,-0.06901114330081337,0.7739765998027579,-0.1579282187770834,False,488
213,False,False,23193.79419804198,-1295162.4930621681,-0.9824070363814603,0.14977980513588784,0.9211846924661443,-0.16254272080610666,0.09339199529481412,217,0.28900592495062544,1080,137788.88064225903,197766.65687284822,-59977.776230589196,1080,0.511081,0.299604,0.21147700000000003,0.034787,0.227304,0.591605,2,0.18622710394882702,-0.14580293747914796,0.09339199529481412,-0.08610751707389985,0.7882493103629296,-0.16254272080610666,False,489
711,False,False,23188.65252534601,-1295167.634734864,-0.9824109364445507,0.14973751586215522,0.656754179517462,-0.29620419623037053,-0.07683983219636759,95,0.2587228439763002,1126,100744.02392001348,147191.82466827866,-46447.800748265174,1126,0.683112,0.191278,0.49183400000000005,0.039472,0.003055,0.601736,3,-0.07683983219636759,-0.29620419623037053,0.0,0.0,1.5118774979769793,-0.1554872893932735,False,490
524,False,False,23164.431819758665,-1295191.8554404515,-0.9824293083412993,0.149538199931865,0.6997992432982811,-0.24807141650776166,0.018770144726031557,125,0.29295589203423306,1074,122330.69560393556,182348.3258151877,-60017.63021125215,1074,0.655867,0.082906,0.5729609999999999,0.08137,0.081248,0.417753,1,0.2646772148682288,-0.24807141650776166,0.018770144726031557,0.0,0.7979008954346576,-0.21849934996480136,False,491
907,False,False,23054.049345750536,-1295302.2379144595,-0.9825130356880528,0.1486276382117142,0.8080304762626186,-0.2679162030537633,0.0261469497776059,148,0.28834759710335744,1081,121334.61028760909,172772.59653691557,-51437.98624930649,1081,0.623151,0.163449,0.459702,0.024106,0.165253,0.558653,2,0.0261469497776059,-0.2679162030537633,0.1648299752316198,-0.061122763746682574,0.9287463704292918,-0.12912058141230465,False,492
794,False,False,23051.590847400308,-1295304.69641281,-0.9825149005089467,0.14860731632398938,0.9842492934122009,-0.23200960065289788,0.0011907531191546195,78,0.1652402896642528,1268,141962.77655250652,195243.2215104427,-53280.44495793618,1268,0.69298,0.136517,0.556463,0.01335,0.169349,0.211559,2,0.12202107515490557,-0.23200960065289788,0.0011907531191546195,-0.013438899885404476,1.0520269404328757,-0.08907605645724048,False,493
514,False,False,23009.918610347806,-1295346.3686498622,-0.9825465097464915,0.14826257930109987,0.7648215245715166,-0.2898357991783982,0.004434577674620188,101,0.25082290980908495,1138,120151.08542617076,173344.1055953278,-53193.02016915704,1138,0.623517,0.072183,0.551334,0.084378,0.119666,0.151006,2,0.07311448273414123,-0.2898357991783982,0.004434577674620188,-0.010242474916387967,1.1347517166946948,-0.15649231428200117,False,494
346,False,False,22976.106561772474,-1295380.1806984376,-0.9825721568715532,0.1479824834408765,1.0769210933167237,-0.1350821143219929,0.13701763132958433,110,0.16787360105332455,1264,148294.46732258704,206713.9515445276,-58419.48422194057,1264,0.691242,0.135388,0.5558540000000001,0.001372,0.236143,0.524708,1,0.14347431482144857,-0.1350821143219929,0.13701763132958433,-0.028868382214378596,0.7671882849714389,-0.13102349502082777,False,495
631,False,False,22903.112991872702,-1295453.1742683374,-0.9826275239757307,0.14737663729598705,0.7569246465073842,-0.2862690351355689,0.018770144726031557,100,0.23831468071099407,1157,124975.75422233739,180164.2507785394,-55188.49655620201,1157,0.653675,0.130791,0.522884,0.081107,0.124732,0.010856,1,0.17920206984772014,-0.2694939879666739,0.018770144726031557,0.0,0.9064704293281767,-0.16300354746391188,False,496
602,False,False,22792.026323845,-1295564.2609363652,-0.9827117854679397,0.14645152082473745,0.9053419234335773,-0.16254272080610666,0.0630604910398167,211,0.28637261356155364,1084,137578.11150790245,197437.40696576858,-59859.29545786613,1084,0.518357,0.110938,0.407419,0.03548,0.227032,0.288258,2,0.19893846536613458,-0.14580293747914796,0.0630604910398167,-0.09292063115282767,0.7882493103629296,-0.16254272080610666,False,497
647,False,False,22783.60226727376,-1295572.6849929364,-0.9827181752858157,0.14638121298526707,0.750035569680516,-0.32208256668139024,-0.08383521909575953,105,0.27518104015799866,1101,111919.80983097907,161655.05404761486,-49735.244216635794,1101,0.585299,0.142262,0.443037,0.074498,0.137874,0.317462,3,-0.08383521909575953,-0.32208256668139024,0.23637971728351115,-0.0337482048827189,1.0113929612610653,-0.15516637591487747,False,498
941,False,False,22671.262683401892,-1295685.0245768083,-0.9828033871401205,0.14544153924055903,0.922754806360451,-0.23148648772792935,0.008105080386598074,155,0.2271231073074391,1174,131166.27705237496,185955.97080537843,-54789.69375300346,1174,0.614883,0.285551,0.32933199999999996,0.027622,0.264487,0.504283,1,0.008105080386598074,-0.23148648772792935,0.16030443760953395,-0.07245299453944254,0.9381971577366928,-0.11049272427042411,False,499
58,False,False,22639.14407460909,-1295717.143185601,-0.9828277497567388,0.14517216661619758,0.703738782991552,-0.23869760481378888,0.018770144726031557,126,0.2764976958525346,1099,122059.85757132352,179497.65164523554,-57437.794073912024,1099,0.68706,0.223602,0.46345800000000004,0.045322,0.090961,0.51379,1,0.2545990636685793,-0.21938686016502773,0.018770144726031557,0.0,0.7712458057000549,-0.19238534112782735,False,500
985,False,False,22627.563684477576,-1295728.7235757327,-0.9828365337176782,0.14507496591334434,0.7804557459605299,-0.19699234280424338,0.0556407096441387,89,0.24292297564186965,1150,122911.6457077983,176141.81498011565,-53230.16927231735,1150,0.592361,0.23928,0.35308100000000003,0.079936,0.140513,0.090531,3,0.0556407096441387,-0.19699234280424338,0.07004253542540928,-0.010242474916388189,1.003182991985689,-0.10922122987655725,False,501
245,False,False,22572.315181855414,-1295783.9720783548,-0.9828784408281885,0.14461066228605746,0.7401465605389045,-0.2540666572767528,-0.004990671689337756,207,0.35023041474654376,987,116121.27197993973,169482.7046367721,-53361.432656832374,987,0.567704,0.193082,0.374622,0.023557,0.165531,0.579959,2,0.12694763929764297,-0.2513173604853969,-0.004990671689337756,-0.1450035663049234,1.0130066765491037,-0.21354265563844121,False,502
501,False,False,22491.97804712221,-1295864.309213088,-0.9829393781753302,0.1439338217713655,0.9209056184292306,-0.19514209474618882,0.018770144726031557,67,0.15207373271889402,1288,136749.89762872204,190038.0418225359,-53288.144193813845,1288,0.705651,0.206351,0.4993,0.046676,0.187276,0.440187,1,0.09264224357963191,-0.19514209474618882,0.018770144726031557,0.0,1.0205679241724237,-0.08312616975304443,False,503
55,False,False,22381.048349710807,-1295975.2389104993,-0.983023520602141,0.14299591662982092,0.819027085252254,-0.2574425296100996,0.09275241013785207,224,0.32521395655036206,1025,130494.80793805396,191456.20917354865,-60961.40123549469,1025,0.481245,0.106837,0.37440799999999996,0.06272,0.21824,0.112025,2,0.25479442817961506,-0.17460865256668967,0.09275241013785207,-0.09699750275071828,0.632247720742835,-0.2574425296100997,False,504
57,False,False,22377.62489639348,-1295978.6623638168,-0.9830261173609613,0.14296690987546468,0.9114705625858827,-0.15418403357284172,0.11907596429237866,198,0.26793943383805136,1112,141897.5492342361,203238.6805648932,-61341.13133065711,1112,0.482671,0.260319,0.222352,0.082192,0.249919,0.238397,2,0.1962618027483769,-0.15418403357284172,0.11907596429237866,-0.06901114330081393,0.6715839249822007,-0.1537635370256628,False,505
129,False,False,22332.62836942587,-1296023.6588907843,-0.9830602481398732,0.14258531202240587,0.9130460946397906,-0.2132695250446981,0.0011907531191546195,86,0.1836734693877551,1240,142642.52315581197,198242.49223701708,-55599.96908120511,1240,0.679167,0.258845,0.420322,0.024276,0.158529,0.254557,2,0.19408779985312785,-0.2132695250446981,0.0011907531191546195,-0.013438899885404476,0.8680424800333988,-0.10491137644895732,False,506
854,False,False,22322.847330859793,-1296033.4399293503,-0.9830676672561324,0.14250227803829763,0.7272263889104323,-0.24292158228816574,0.018770144726031557,110,0.21132323897300856,1198,119145.18356221265,170744.0597142213,-51598.876152008655,1198,0.739484,0.144123,0.595361,0.014438,0.043108,0.052926,1,0.03736033308404796,-0.24292158228816574,0.018770144726031557,0.0,1.1122423330337243,-0.14636177506583536,False,507
625,False,False,22270.782630127815,-1296085.5046300823,-0.9831071593882935,0.14205977478472698,0.8102108312669722,-0.2577325946628036,0.10851524965920989,225,0.33113890717577354,1016,127321.35593582813,186919.4180858916,-59598.06215006347,1016,0.498873,0.224821,0.274052,0.042975,0.212137,0.224768,2,0.22195851107910736,-0.19620779363007101,0.10851524965920989,-0.07794858671243599,0.6441345147901738,-0.25773259466280374,False,508
337,False,False,22267.99090658329,-1296088.2963536268,-0.9831092769672602,0.1420360232740252,0.7699211777575773,-0.1969923428042435,-0.00951881681365263,75,0.21988150098749176,1185,133585.52470807356,192341.8524371911,-58756.32772911753,1185,0.618816,0.095242,0.523574,0.080639,0.120188,0.481761,3,0.19720229397875122,-0.1969923428042435,-0.00951881681365263,-0.010242474916387967,0.8778775309294278,-0.14231949391495669,False,509
679,False,False,22251.450526148914,-1296104.8367340611,-0.9831218231815076,0.1418952495482526,0.7401048226347583,-0.25436884940299986,-0.009749526090292449,109,0.26991441737985516,1109,115830.40800351986,166737.48971147818,-50907.08170795832,1109,0.594027,0.101455,0.49257199999999995,0.095661,0.147706,0.321435,2,0.0770437253903653,-0.2490657061519781,-0.009749526090292449,-0.028868382214378485,1.0863152526447437,-0.15969565734807623,False,510
218,False,False,22234.993841960895,-1296121.2934182493,-0.9831343059104536,0.1417551015059988,0.7549945923846331,-0.29490566586197453,-0.06734856498032082,128,0.28834759710335744,1081,107845.9654512044,154126.4276353872,-46280.46218418279,1081,0.605773,0.180936,0.424837,0.009117,0.143722,0.277052,3,-0.06734856498032082,-0.2601455666571353,0.07861628744801008,-0.039909596773859635,1.2102972163185939,-0.18793673180064063,False,511
335,False,False,22229.488555874374,-1296126.7987043357,-0.9831384817816803,0.1417081981998931,0.7188140614423941,-0.21853235161957407,0.004434577674620188,100,0.2685977616853193,1111,124001.60910679118,182867.62428398608,-58866.0151771949,1111,0.620665,0.228279,0.392386,0.093151,0.101058,0.577385,2,0.21172559276807124,-0.21853235161957407,0.004434577674620188,-0.010242474916387967,0.8264321161328807,-0.18938922042233597,False,512
264,False,False,22211.836882460564,-1296144.4503777495,-0.9831518709342063,0.1415577461294022,1.0149626272280652,-0.14995719641555205,0.13701763132958433,103,0.17248189598420013,1257,144461.97289556407,202431.74576577585,-57969.772870211775,1257,0.611102,0.212782,0.39832,0.086011,0.240206,0.163949,1,0.13811529232410913,-0.14995719641555205,0.13701763132958433,-0.028868382214378596,0.7164494486378903,-0.0890760564572406,False,513
611,False,False,22156.16681239188,-1296200.1204478182,-0.9831940978121806,0.14108259435409898,0.9520204555317316,-0.1858057594561453,0.12317850918551154,107,0.20934825543120475,1201,137362.79373020655,193237.99955650695,-55875.2058263004,1201,0.570836,0.240523,0.330313,0.080911,0.221196,0.32457,2,0.14735226743335184,-0.1858057594561453,0.12317850918551154,-0.03424492909617216,0.7192897060064112,-0.09457741009633214,False,514
596,False,False,21990.885232191733,-1296365.4020280184,-0.9833194672451611,0.1396660019645506,0.942989665429854,-0.16565821707905826,0.0824330967726854,129,0.21000658327847269,1200,141583.88159762885,199383.22768841765,-57799.34609078881,1200,0.534371,0.216215,0.31815600000000005,0.090669,0.239866,0.027508,2,0.1444424281789609,-0.16565821707905826,0.0824330967726854,-0.06973664180081152,0.7752016749398132,-0.11830735738523412,False,515
160,False,False,21973.937898563647,-1296382.3493616465,-0.9833323221416651,0.13952024857845524,0.9457119965862045,-0.1723373217380778,0.08708931335253745,128,0.20605661619486504,1206,140037.66386595613,196766.67870917975,-56729.01484322362,1206,0.548118,0.097778,0.45033999999999996,0.081622,0.233845,0.210382,2,0.12210628345251506,-0.1723373217380778,0.08708931335253745,-0.06674510378008569,0.8013938349355438,-0.11830735738523435,False,516
435,False,False,21896.629352930508,-1296459.6579072797,-0.983390962242509,0.1388541744672145,0.8484848474701485,-0.20783138168248616,0.08803473333806666,225,0.3067807768268598,1053,126073.04187907661,182397.60327509174,-56324.561396015124,1053,0.457191,0.165714,0.291477,0.035939,0.23573,0.06925,2,0.08803473333806666,-0.20783138168248616,0.13702983789306789,-0.08912786306211795,0.7699567161525009,-0.16229095176023922,False,517
878,False,False,21822.72438264109,-1296533.562877569,-0.9834470206623789,0.1382155884294325,0.7201442755910834,-0.28356268228785764,-0.009749526090292449,116,0.25806451612903225,1127,128762.21059511587,187514.62215416503,-58752.41155904916,1127,0.677054,0.133029,0.544025,0.008363,0.125385,0.220254,2,0.20777567116894846,-0.27347158419322937,-0.009749526090292449,-0.028868382214378485,0.8246418497463106,-0.2241189646345112,False,518
382,False,False,21802.94640572853,-1296553.3408544816,-0.9834620226592622,0.13804438817491715,0.8435419089729829,-0.20783138168248616,0.08803473333806666,229,0.30809743252139565,1051,124935.02748755035,180640.00456702104,-55704.977079470686,1051,0.460234,0.294309,0.165925,0.01668,0.237512,0.148521,2,0.08803473333806666,-0.20783138168248616,0.11900428800333351,-0.08912786306211784,0.7907735737949038,-0.16229095176023922,False,519
809,False,False,21778.78695353019,-1296577.5003066799,-0.983480348094072,0.13783508556082658,0.8578928607508391,-0.20025149050867785,0.036780839776580754,146,0.24292297564186965,1150,136126.60813689555,193967.37160778287,-57840.76347088732,1150,0.560659,0.291806,0.268853,0.05028,0.220281,0.391646,2,0.2214275586304879,-0.1656586908661256,0.036780839776580754,-0.08814007999239692,0.7198042161669407,-0.20025149050867808,False,520
282,False,False,21719.900015861254,-1296636.3872443489,-0.9835250150314075,0.13732411293089042,0.8681326155830847,-0.21072570525891798,0.09134837948213104,150,0.2271231073074391,1174,129465.45751252872,182478.54899628228,-53013.09148375355,1174,0.649649,0.140124,0.509525,0.004142,0.240481,0.24541,1,0.09422545755463463,-0.16141882217704873,0.09134837948213104,-0.07530061922918518,0.8188111135578009,-0.17039324151457236,False,521
824,False,False,21626.798996162168,-1296729.488264048,-0.9835956340443397,0.1365138959415515,0.7112366503381835,-0.3560623981413773,0.0011907531191546195,101,0.25608953258722844,1130,120360.78811119853,174100.83609012936,-53740.04797893083,1130,0.63011,0.257453,0.37265699999999996,0.074114,0.125984,0.231304,2,0.08675830458084866,-0.3560623981413773,0.0011907531191546195,-0.013438899885404476,0.9876615945573828,-0.1564923142820006,False,522
12,False,False,21577.653247747014,-1296778.634012463,-0.9836329120919282,0.13608502838297598,0.7576054039331973,-0.22044429005146104,-0.017466735344424555,100,0.2435813034891376,1149,117842.9622578829,167832.0187850383,-49989.05652715539,1149,0.600732,0.156174,0.444558,0.048197,0.151369,0.679339,3,-0.017466735344424555,-0.22044429005146104,0.07587547121275384,-0.01143323805634966,1.0412440919754111,-0.13984757569658923,False,523
788,False,False,21559.944791749665,-1296796.3424684606,-0.9836463443151963,0.13593029686561708,0.8547617628607859,-0.2420456098572682,0.018770144726031557,82,0.15668202764976957,1281,145943.7165359287,205359.1885506909,-59415.4720147622,1281,0.71242,0.104597,0.607823,0.038093,0.144799,0.067647,1,0.19655503084928716,-0.2335929810284958,0.018770144726031557,0.0,0.7686372106147115,-0.11987450372923703,False,524
646,False,False,21525.372007480393,-1296830.9152527298,-0.9836725684737211,0.13562790382511491,0.8989577318747759,-0.15277664194601404,0.11809714704477692,196,0.26793943383805136,1112,137681.41412134664,196786.80988050372,-59105.39575915708,1112,0.544989,0.157949,0.38703999999999994,0.012289,0.234264,0.726751,2,0.1989349808503622,-0.152293965099061,0.11809714704477692,-0.0690111433008136,0.6057409938131908,-0.1527766419460138,False,525
733,False,False,21452.89227443747,-1296903.3949857727,-0.9837275458222143,0.13499263807281792,0.8374592797261173,-0.20783138168248616,0.10313955550373266,221,0.29427254772876893,1072,128144.40750454065,185166.14973432562,-57021.74222978497,1072,0.486444,0.275587,0.21085699999999996,0.029364,0.245268,0.041115,2,0.10313955550373266,-0.20783138168248616,0.12758456397170037,-0.08912786306211795,0.7246710463470438,-0.15792821877708385,False,526
207,False,False,21433.660968899367,-1296922.6262913109,-0.9837421331577654,0.1348237802628358,0.6999984258245622,-0.24462791945961948,0.004434577674620188,106,0.2554312047399605,1131,122814.95118308434,180402.26060273178,-57587.30941964744,1131,0.652738,0.113144,0.539594,0.059282,0.09206,0.649605,2,0.1558068046727452,-0.24462791945961948,0.004434577674620188,-0.010242474916387967,0.8462455222176937,-0.1893892204223364,False,527
768,False,False,21402.68478183941,-1296953.6024783708,-0.9837656292243138,0.13455153225558192,0.7821079874327599,-0.2641222710358644,0.03293521219091322,211,0.31336405529953915,1043,135612.42632394555,198366.95394618518,-62754.527622239635,1043,0.551704,0.162837,0.38886699999999996,0.01713,0.210503,0.201107,2,0.3396032768029076,-0.1374144636201603,0.03293521219091322,-0.10151450492329783,0.5467458929687183,-0.2641222710358643,False,528
